 StrtDate:08-03-2025 StrtTime:12:57:44 EndDate :08-08-2025 EndTime :18:48:05 MN Converter:CMS-MNG-E Units   :07 Records :007549 Cycle:060
 Adres:51, Attr:OC, Modl:PUMY-P36/48NKMU1(-BS), Serial No:REDACTED, Ver:550000, SubVer:000000, Capa: 200, Modl:03,TypeCode:D6h,SubNo:  ,Group No:-,Branch No:-, UnitInfo:01_80,02_80,03_80,04_80,05_80,06_80,
 Adres:1, Attr:IC, Modl:F/P, Serial No:REDACTED, Ver:036602, SubVer:FFFFFF, Capa:  16, Modl:FF,TypeCode:70h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
 Adres:2, Attr:IC, Modl:F/P, Serial No:REDACTED, Ver:105301, SubVer:FFFFFF, Capa:   5, Modl:FF,TypeCode:70h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
 Adres:3, Attr:IC, Modl:F/P, Serial No:REDACTED, Ver:105301, SubVer:FFFFFF, Capa:  10, Modl:FF,TypeCode:70h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
 Adres:4, Attr:IC, Modl:PAC-MK*BC, Serial No:REDACTED, Ver:140000, SubVer:FFFFFF, Capa:   5, Modl:FF,TypeCode:92h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
 Adres:5, Attr:IC, Modl:PAC-MK*BC, Serial No:REDACTED, Ver:140000, SubVer:FFFFFF, Capa:   5, Modl:FF,TypeCode:92h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
 Adres:6, Attr:IC, Modl:F/P, Serial No:REDACTED, Ver:105604, SubVer:FFFFFF, Capa:   6, Modl:FF,TypeCode:70h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
  , , ,OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),IC(001),IC(001),IC(001),IC(001),IC(002),IC(002),IC(002),IC(002),IC(003),IC(003),IC(003),IC(003),IC(004),IC(004),IC(004),IC(004),IC(005),IC(005),IC(005),IC(005),IC(006),IC(006),IC(006),IC(006),
8/3/2025,13:06:44,10, 19.5, 41.1, 81.3,  1.4, 36.4, 72.0,359.8, 93.9, 1910, 160, 15.7, 10.0,OFF ,Cooling, 27.5,  7.0,  2.1, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.7, 13.7,555.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,30,6,  60,  60,  60, 191,  60, 198,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 24.5, 18.1, 18.2,Stop, 23.5,  1.7,  9.1,Stop, 24.5, 22.1, 22.8,Stop, 21.7, 15.5, 18.0,Cool ON, 25.5, 22.0, 22.0,Stop, 22.5,  3.8,  2.6,Cool ON,
8/3/2025,13:07:44,11, 26.2, 41.1, 80.7,  1.4, 36.4, 71.1,371.2, 95.3, 1824, 151, 15.7, 10.0,OFF ,Cooling, 27.5,  7.0,  3.4, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.6, 13.8,559.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,28,6,  60,  60,  60, 190,  60, 196,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 24.5, 18.1, 18.3,Stop, 23.5,  1.7,  9.5,Stop, 24.5, 22.1, 22.8,Stop, 21.7,  4.0,  5.5,Cool ON, 25.5, 22.0, 22.0,Stop, 22.5,  3.4,  2.1,Cool ON,
8/3/2025,13:08:44,12, 24.6, 41.1, 77.8,  4.8, 36.4, 70.2,352.7, 95.3, 1370, 120, 15.7, 10.0,OFF ,Cooling, 27.5,  7.0,  2.2, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.8, 13.3,559.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,22,6,  60,  60,  60, 184,  60, 189,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 24.5, 18.2, 18.5,Stop, 23.5,  1.3,  9.5,Stop, 24.5, 22.1, 22.8,Stop, 21.7,  4.0,  3.0,Cool ON, 25.5, 22.0, 22.0,Stop, 22.5,  3.4,  3.4,Cool ON,
8/3/2025,13:09:44,13, 24.2, 39.6, 75.8,  8.5, 35.9, 68.8,345.6,101.0, 1268, 120, 15.7, 10.0,OFF ,Cooling, 27.5,  7.0,  1.1, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.6, 12.9,563.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,21,6,  60,  60,  60, 183,  60, 188,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 24.5, 18.2, 18.5,Stop, 23.5,  2.1,  9.9,Stop, 24.5, 22.1, 22.8,Stop, 21.7,  5.0,  4.5,Cool ON, 25.5, 22.0, 22.0,Stop, 22.5,  4.3,  4.7,Cool ON,
8/3/2025,13:10:44,14, 25.0, 39.1, 74.3,  4.0, 35.5, 67.6,338.5,105.3, 1193, 119, 15.7, 10.0,OFF ,Cooling, 27.5,  7.0,  1.6, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.4, 12.6,560.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,20,6,  60,  60,  60, 182,  60, 187,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 24.5, 18.2, 18.6,Stop, 24.0,  3.4, 10.3,Stop, 24.5, 22.4, 22.8,Stop, 21.7,  5.5,  5.0,Cool ON, 25.5, 22.0, 22.5,Stop, 22.5,  5.1,  5.5,Cool ON,
8/3/2025,13:11:44,15, 25.8, 38.7, 72.0,  4.4, 35.5, 66.5,338.5,106.7, 1192, 121, 14.1, 10.0,OFF ,Cooling, 27.5,  7.0,  1.2, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.4, 12.7,562.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,20,6,  60,  60,  60, 182,  60, 187,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 24.5, 18.2, 18.7,Stop, 24.0,  3.8, 10.3,Stop, 24.5, 22.4, 22.8,Stop, 21.7,  6.0,  5.5,Cool ON, 25.5, 22.0, 22.0,Stop, 22.0,  5.9,  5.1,Cool ON,
8/3/2025,13:12:44,16, 25.0, 38.2, 70.4,  4.4, 35.0, 65.6,335.7,106.7, 1187, 121, 14.1, 10.0,OFF ,Cooling, 27.5,  7.0,  1.2, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.4, 12.7,562.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,20,6,  60,  60,  60, 182,  60, 187,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 25.0, 18.3, 18.8,Stop, 24.0,  4.3, 10.7,Stop, 24.5, 22.4, 22.8,Stop, 21.2,  6.0,  5.5,Cool ON, 25.5, 22.0, 22.5,Stop, 22.0,  5.9,  5.1,Cool ON,
8/3/2025,13:13:44,17, 25.4, 38.2, 69.7,  4.4, 35.0, 64.9,328.6,106.7, 1159, 120, 13.6, 10.0,OFF ,Cooling, 27.5,  7.0,  1.7, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.4, 12.4,561.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,20,6,  60,  60,  60, 182,  60, 187,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 25.0, 18.5, 18.8,Stop, 24.0,  4.3, 10.7,Stop, 25.0, 22.4, 22.8,Stop, 21.2,  6.0,  5.5,Cool ON, 25.5, 22.0, 22.5,Stop, 22.0,  5.9,  5.1,Cool ON,
8/3/2025,13:14:44,18, 25.0, 38.2, 68.8,  4.4, 35.0, 64.2,338.5,106.7, 1181, 120, 13.6, 10.0,OFF ,Cooling, 27.5,  7.0,  1.7, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.4, 12.5,563.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,20,6,  60,  60,  60, 182,  60, 187,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 25.0, 18.5, 19.0,Stop, 24.0,  4.3, 11.1,Stop, 25.0, 22.4, 22.8,Stop, 21.2,  6.0,  5.5,Cool ON, 25.5, 22.0, 22.5,Stop, 22.0,  5.9,  5.1,Cool ON,
8/3/2025,13:15:44,19, 25.0, 38.2, 68.0,  4.4, 34.6, 63.4,331.4,106.7, 1176, 120, 12.8, 10.0,OFF ,Cooling, 27.5,  7.0,  1.3, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.4, 12.4,562.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,20,6,  60,  60,  60, 182,  60, 187,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 25.0, 18.6, 19.0,Stop, 24.0,  4.3, 11.1,Stop, 25.0, 22.4, 22.8,Stop, 21.2,  6.0,  5.0,Cool ON, 25.5, 22.0, 22.5,Stop, 22.0,  5.9,  5.9,Cool ON,
8/3/2025,13:17:18,20, 27.0, 37.7, 67.1,  4.4, 35.0, 62.8,342.8,106.7, 1206, 120, 12.8, 10.0,OFF ,Cooling, 27.5,  7.0,  3.0, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.4, 12.8,561.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,20,6,  60,  60,  60, 182,  60, 187,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 25.0, 18.9, 19.0,Stop, 24.0,  4.3, 11.5,Stop, 25.0, 22.4, 22.8,Stop, 21.2,  6.0,  5.5,Cool ON, 26.0, 22.0, 22.5,Stop, 22.0,  5.9,  5.1,Cool ON,
8/3/2025,13:18:18,21, 26.6, 38.7, 67.4,  4.0, 35.5, 62.6,335.7,106.7, 1181, 119, 12.9, 10.0,OFF ,Cooling, 27.5,  7.0,  2.6, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.4, 12.6,560.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,20,6,  60,  60,  60, 182,  60, 187,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 25.0, 18.9, 19.2,Stop, 24.0,  4.3, 11.5,Stop, 25.0, 22.4, 22.8,Stop, 21.2,  5.5,  5.0,Cool ON, 25.5, 22.0, 22.0,Stop, 22.0,  5.5,  4.7,Cool ON,
8/3/2025,13:19:18,22, 26.6, 37.7, 66.6,  4.0, 35.5, 62.4,331.4,106.7, 1172, 119, 12.9, 10.0,OFF ,Cooling, 27.5,  7.0,  2.1, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.4, 12.3,561.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,20,6,  60,  60,  60, 182,  60, 187,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 25.0, 18.9, 19.2,Stop, 24.0,  4.3, 11.5,Stop, 25.0, 22.4, 22.8,Stop, 21.2,  5.5,  5.0,Cool ON, 25.5, 22.0, 22.5,Stop, 22.0,  5.5,  4.7,Cool ON,
8/3/2025,13:20:18,23, 26.6, 37.7, 66.0,  4.0, 35.5, 62.0,338.5,106.7, 1189, 119, 12.0, 10.0,OFF ,Cooling, 27.5,  7.0,  2.6, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.4, 12.8,562.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,20,6,  60,  60,  60, 182,  60, 187,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 25.0, 18.8, 19.3,Stop, 24.0,  4.3, 11.9,Stop, 25.0, 22.4, 23.2,Stop, 21.2,  5.5,  5.0,Cool ON, 25.5, 22.0, 22.5,Stop, 22.0,  5.5,  4.7,Cool ON,
8/3/2025,13:21:18,24, 26.6, 38.7, 65.5,  4.0, 35.5, 61.8,335.7,106.7, 1186, 119, 12.0, 10.0,OFF ,Cooling, 27.5,  7.0,  2.1, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.4, 12.6,562.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,20,6,  60,  60,  60, 182,  60, 187,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 25.0, 19.0, 19.4,Stop, 24.0,  4.3, 11.9,Stop, 25.0, 22.4, 23.2,Stop, 21.2,  5.0,  5.0,Cool ON, 25.5, 22.0, 22.5,Stop, 22.0,  5.5,  5.1,Cool ON,
8/3/2025,13:22:18,25, 27.4, 38.2, 64.8,  3.5, 35.9, 61.5,335.7,105.3, 1170, 119, 12.0, 10.0,OFF ,Cooling, 27.5,  7.0,  1.7, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.4, 12.6,561.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,20,6,  60,  60,  60, 182,  60, 187,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 25.0, 19.0, 19.4,Stop, 24.0,  4.3, 12.3,Stop, 25.0, 22.4, 23.2,Stop, 21.0,  5.0,  4.5,Cool ON, 25.5, 22.0, 22.5,Stop, 22.0,  5.5,  4.7,Cool ON,
8/3/2025,13:23:18,26, 27.4, 37.7, 64.3,  3.5, 35.9, 61.2,331.4,105.3, 1164, 118, 12.0, 10.0,OFF ,Cooling, 27.5,  7.0,  2.2, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.4, 12.4,561.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,20,6,  60,  60,  60, 182,  60, 187,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 25.0, 19.2, 19.5,Stop, 24.0,  4.3, 12.3,Stop, 25.0, 22.4, 23.2,Stop, 21.0,  5.5,  5.0,Cool ON, 25.5, 22.0, 22.5,Stop, 22.0,  5.5,  5.1,Cool ON,
